,time,temperature_heat,heat_demand,COP_hp,electricity_price,electricity_price_raw,outside_temperature
3519,2013-05-27 15:00:00,60.0,1.2552026162544887,4.407133,138.0708432648402,163.00478087715973,15.754303
3520,2013-05-27 16:00:00,60.0,1.1124390612045925,4.4205832,136.6908432648402,158.35424133590521,15.865631
3521,2013-05-27 17:00:00,60.0,0.9813393404086431,4.3981423,140.9808432648402,172.81135338806595,15.679108
3522,2013-05-27 18:00:00,60.21979,0.8845636943976084,4.2710843,142.64084326484019,178.4054806623286,14.681305
3523,2013-05-27 19:00:00,61.275658,0.8405868113040924,4.0582795,139.2208432648402,166.8802304948718,13.150299
3524,2013-05-27 20:00:00,61.99124,0.8341515958309174,3.9260633,142.68084326484018,178.5402789099012,12.112701
3525,2013-05-27 21:00:00,62.27916,0.8512959480285645,3.8753548,143.89084326484019,182.61792589897217,11.695221
3526,2013-05-27 22:00:00,62.666584,0.8887271285057068,3.8091524,128.6908432648402,131.39459182138634,11.133453
3527,2013-05-27 23:00:00,62.97538,0.9494240631659826,3.758078,124.04084326484019,115.72429554107225,10.685699
3528,2013-05-28 00:00:00,63.11934,1.0257272521654766,3.7347307,122.8808432648402,111.815146361467,10.476959
3529,2013-05-28 01:00:00,63.301853,1.1183615773916245,3.7055993,121.01084326484019,105.51332828744823,10.212311
3530,2013-05-28 02:00:00,63.528652,1.2190178036689758,3.6700869,119.65084326484019,100.93018786998002,9.883453
3531,2013-05-28 03:00:00,63.56199,1.3261755456527073,3.664918,120.39084326484019,103.42395545007302,9.835114
3532,2013-05-28 04:00:00,63.442616,1.4322150697310765,3.6835394,122.12084326484019,109.25397965758773,10.008209
3533,2013-05-28 05:00:00,62.859203,1.5195633123318355,3.7771587,131.9008432648402,142.21215118908705,10.8541565
3534,2013-05-28 06:00:00,62.274612,1.573502391576767,3.8760943,146.31084326484017,190.77321987711414,11.701813
3535,2013-05-28 07:00:00,61.591354,1.5817895034948986,3.9988005,144.33084326484018,184.10070662227076,12.692535
3536,2013-05-28 08:00:00,61.13136,1.5592176516850789,4.086076,139.7008432648402,168.49780946574293,13.359528
3537,2013-05-28 09:00:00,60.91012,1.5232803622881572,4.129364,135.5708432648402,154.57989040387258,13.680328
3538,2013-05-28 10:00:00,61.027306,1.4802493055661519,4.106212,133.87084326484018,148.85096488203732,13.5104065
3539,2013-05-28 11:00:00,60.787376,1.422814170519511,4.1538568,131.0108432648402,139.21289018059682,13.858307
3540,2013-05-28 12:00:00,60.99683,1.3670983513196309,4.11229,129.9508432648402,135.64073661992308,13.554596
3541,2013-05-28 13:00:00,60.466625,1.2926735530296962,4.2192497,129.75084326484017,134.96674538206008,14.323395
